"ensembl.transcript"	"ensembl.gene"	"gene.symbol"	"entrezID"	"refseqID"	"unigeneID"	"chrom"	"startsite"	"tiss.number"	"tissues"	"max.tissue"
"ENST00000436692"	"ENSG00000243570"	"CFB"	"629"	"Hs.69771"	"Hs.69771"	"HSCHR6_MHC_MCF"	"31989874"	"1"	"fetallung/Liver"	"Liver"
"ENST00000436729"	"ENSG00000224608"	"HLA-B"	"3106"	"Hs.737838"	"Hs.737838"	"HSCHR6_MHC_MANN"	"31364707"	"5"	"PB-BDCA4+Dentritic_Cells/BM-CD34+/bonemarrow/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/lymphnode/Lung/BM-CD33+Myeloid/thymus/Tonsil/lymphomaburkittsDaudi/lymphomaburkittsRaji"	"PB-BDCA4+Dentritic_Cells"
"ENST00000436812"	"ENSG00000115457"	"IGFBP2"	"3485"	"Hs.438102"	"Hs.438102"	"2"	"217497551"	"2"	"Pancreas/Prostate/leukemialymphoblastic(molt4)"	"leukemialymphoblastic(molt4)"
"ENST00000436863"	"ENSG00000137752"	"CASP1"	"834"	"Hs.2490"	"Hs.2490"	"11"	"104896170"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000436868"	"ENSG00000136261"	"BZW2"	"28969"	"Hs.487635/Hs.741816"	"Hs.487635/Hs.741816"	"7"	"16685756"	"1"	"placenta"	"placenta"
"ENST00000436900"	"ENSG00000183283"	"DAZAP2"	"9802"	"Hs.369450/Hs.621774/Hs.732802"	"Hs.369450/Hs.621774/Hs.732802"	"12"	"51632076"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD14+Monocytes"	"whole blood"
"ENST00000436911"	"ENSG00000227191"	"TRGC2"	"NA"	""	""	"7"	"38279181"	"2"	"whole blood/Prostate/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells"	"PB-CD8+Tcells"
"ENST00000436961"	"ENSG00000132141"	"CCT6B"	"10693"	"Hs.73072"	"Hs.73072"	"17"	"33254878"	"1"	"TestisSeminiferousTubule/TestisInterstitial/TestisLeydigCell"	"TestisInterstitial"
"ENST00000436969"	"ENSG00000234514"	"LST1"	"7940"	"Hs.436066"	"Hs.436066"	"HSCHR6_MHC_MCF"	"31630207"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000436988"	"ENSG00000230128"	"IER3"	"8870"	""	""	"HSCHR6_MHC_MANN"	"30755673"	"2"	"PB-BDCA4+Dentritic_Cells/bronchialepithelialcells/PancreaticIslets/721_B_lymphoblasts/SmoothMuscle/CardiacMyocytes/BM-CD33+Myeloid/ColorectalAdenocarcinoma"	"bronchialepithelialcells"
"ENST00000437086"	"ENSG00000099953"	"MMP11"	"4320"	"Hs.143751"	"Hs.143751"	"22"	"24110413"	"1"	"placenta"	"placenta"
"ENST00000437090"	"ENSG00000168484"	"SFTPC"	"6440"	"Hs.731645"	"Hs.731645"	"8"	"22014426"	"1"	"fetallung/Lung"	"Lung"
"ENST00000437123"	"ENSG00000206291"	"HLA-DPA1"	"3113"	"Hs.605256/Hs.347270/Hs.623483/Hs.644966/Hs.733124"	"Hs.605256/Hs.347270/Hs.623483/Hs.644966/Hs.733124"	"HSCHR6_MHC_QBL"	"32961400"	"3"	"PB-BDCA4+Dentritic_Cells/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD14+Monocytes/lymphnode/Lung/BM-CD33+Myeloid/Tonsil/leukemiapromyelocytic(hl60)/lymphomaburkittsRaji"	"PB-CD19+Bcells"
"ENST00000437137"	"ENSG00000231048"	"LST1"	"7940"	"Hs.436066"	"Hs.436066"	"HSCHR6_MHC_MANN"	"31593388"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000437150"	"ENSG00000115271"	"GCA"	"25801"	"Hs.377894/Hs.706006"	"Hs.377894/Hs.706006"	"2"	"163175350"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000437183"	"ENSG00000229391"	"HLA-DRB6"	"3128"	"Hs.723344"	"Hs.723344"	"6"	"32520490"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood"	"PB-BDCA4+Dentritic_Cells"
"ENST00000437259"	"ENSG00000165802"	"NSMF"	"102466223/26012"	"Hs.455336"	"Hs.455336"	"9"	"140342022"	"1"	"Amygdala/ColorectalAdenocarcinoma"	"ColorectalAdenocarcinoma"
"ENST00000437285"	"ENSG00000242361"	"HLA-DMA"	"3108"	"Hs.717533"	"Hs.717533"	"HSCHR6_MHC_APD"	"32899979"	"1"	"PB-BDCA4+Dentritic_Cells/BM-CD34+/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD14+Monocytes/Lung/BM-CD33+Myeloid"	"PB-BDCA4+Dentritic_Cells"
"ENST00000437287"	"ENSG00000231904"	"HLA-H"	"NA"	""	""	"HSCHR6_MHC_APD"	"29794010"	"5"	"PB-BDCA4+Dentritic_Cells/bonemarrow/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/Lung/thymus/Tonsil/lymphomaburkittsDaudi"	"whole blood"
"ENST00000437291"	"ENSG00000161281"	"COX7A1"	"1346"	""	""	"19"	"36641824"	"3"	"Heart/tongue"	"Heart"
"ENST00000437304"	"ENSG00000154556"	"SORBS2"	"8470"	"Hs.620021/Hs.655143/Hs.742471"	"Hs.620021/Hs.655143/Hs.742471"	"4"	"186506598"	"2"	"adrenalgland/Thyroid"	"Thyroid"
"ENST00000437315"	"ENSG00000236490"	"TAPBP"	"6892"	"Hs.370937/Hs.722317"	"Hs.370937/Hs.722317"	"HSCHR6_MHC_DBB"	"33245400"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells"	"721_B_lymphoblasts"
"ENST00000437329"	"ENSG00000118705"	"RPN2"	"6185"	"Hs.595839/Hs.370895"	"Hs.595839/Hs.370895"	"20"	"35806813"	"1"	"PB-BDCA4+Dentritic_Cells/placenta"	"PB-BDCA4+Dentritic_Cells"
"ENST00000437366"	"ENSG00000104722"	"NEFM"	"4741"	"Hs.458657"	"Hs.458657"	"8"	"24770525"	"2"	"Amygdala/CingulateCortex/Hypothalamus/OccipitalLobe/PrefrontalCortex/Thalamus/WholeBrain/subthalamicnucleus/spinalcord/dorsal root ganglion"	"Thalamus"
"ENST00000437382"	"ENSG00000242092"	"HLA-DMB"	"3109"	"Hs.601376/Hs.351279/Hs.614506"	"Hs.601376/Hs.351279/Hs.614506"	"HSCHR6_MHC_APD"	"32885993"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD19+Bcells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-BDCA4+Dentritic_Cells"
"ENST00000437397"	"ENSG00000197249"	"SERPINA1"	"5265"	"Hs.525557"	"Hs.525557"	"14"	"94843084"	"5"	"fetalliver/fetallung/PancreaticIslets/whole blood/PB-CD14+Monocytes/Lung/Liver/BM-CD33+Myeloid/kidney"	"fetalliver"
"ENST00000437436"	"ENSG00000231048"	"LST1"	"7940"	"Hs.436066"	"Hs.436066"	"HSCHR6_MHC_MANN"	"31593388"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000437490"	"ENSG00000232575"	"TUBB"	"203068"	"Hs.636480"	"Hs.636480"	"HSCHR6_MHC_MANN"	"30732675"	"2"	"fetalbrain/BM-CD105+Endothelial/BM-CD34+/BM-CD71+EarlyErythroid/721_B_lymphoblasts/SmoothMuscle/CardiacMyocytes/thymus/leukemialymphoblastic(molt4)/leukemiapromyelocytic(hl60)/lymphomaburkittsDaudi"	"721_B_lymphoblasts"
"ENST00000437520"	"ENSG00000065609"	"SNAP91"	"9892"	"Hs.368046/Hs.706903"	"Hs.368046/Hs.706903"	"6"	"84262599"	"1"	"Amygdala/PrefrontalCortex/WholeBrain"	"PrefrontalCortex"
"ENST00000437595"	"ENSG00000233240"	""	"NA"	""	""	"HSCHR6_MHC_DBB"	"32472044"	"5"	"PB-BDCA4+Dentritic_Cells/BM-CD34+/whole blood/Heart/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD56+NKCells/PB-CD14+Monocytes/lymphnode/Lung/BM-CD33+Myeloid/thymus/Tonsil/leukemiapromyelocytic(hl60)/lymphomaburkittsDaudi/lymphomaburkittsRaji"	"PB-BDCA4+Dentritic_Cells"
"ENST00000437650"	"ENSG00000229391"	"HLA-DRB6"	"3128"	"Hs.723344"	"Hs.723344"	"6"	"32520490"	"5"	"PB-BDCA4+Dentritic_Cells/BM-CD34+/whole blood/Heart/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD14+Monocytes/lymphnode/Lung/BM-CD33+Myeloid/thymus/Tonsil/leukemiapromyelocytic(hl60)/lymphomaburkittsRaji"	"PB-BDCA4+Dentritic_Cells"
"ENST00000437669"	"ENSG00000131730"	"CKMT2"	"1160"	"Hs.80691"	"Hs.80691"	"5"	"80529104"	"1"	"Heart"	"Heart"
"ENST00000437676"	"ENSG00000229685"	"HLA-DPA1"	"3113"	"Hs.605256/Hs.347270/Hs.623483/Hs.644966/Hs.733124"	"Hs.605256/Hs.347270/Hs.623483/Hs.644966/Hs.733124"	"HSCHR6_MHC_DBB"	"33010288"	"3"	"PB-BDCA4+Dentritic_Cells/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD14+Monocytes/lymphnode/Lung/BM-CD33+Myeloid/Tonsil/leukemiapromyelocytic(hl60)/lymphomaburkittsRaji"	"PB-CD19+Bcells"
"ENST00000437745"	"ENSG00000136261"	"BZW2"	"28969"	"Hs.487635/Hs.741816"	"Hs.487635/Hs.741816"	"7"	"16685756"	"1"	"placenta"	"placenta"
"ENST00000437761"	"ENSG00000085063"	"CD59"	"966"	"Hs.278573/Hs.610292"	"Hs.278573/Hs.610292"	"11"	"33719807"	"2"	"bronchialepithelialcells/placenta/SmoothMuscle/CardiacMyocytes"	"placenta"
"ENST00000437784"	"ENSG00000229074"	"HLA-DRB1"	"100996809/100507714/100507709/3123"	"Hs.744544"	"Hs.744544"	"HSCHR6_MHC_MANN"	"32691166"	"5"	"PB-BDCA4+Dentritic_Cells/BM-CD34+/whole blood/Heart/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD56+NKCells/PB-CD14+Monocytes/lymphnode/Lung/BM-CD33+Myeloid/thymus/Tonsil/leukemiapromyelocytic(hl60)/lymphomaburkittsDaudi/lymphomaburkittsRaji"	"PB-BDCA4+Dentritic_Cells"
"ENST00000437801"	"ENSG00000184613"	"NELL2"	"4753"	"Hs.505326"	"Hs.505326"	"12"	"44902058"	"1"	"Amygdala/fetalbrain/PB-CD4+Tcells/PB-CD8+Tcells"	"PB-CD8+Tcells"
"ENST00000437812"	"ENSG00000223465"	"LST1"	"7940"	"Hs.436066"	"Hs.436066"	"HSCHR6_MHC_DBB"	"31536047"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000437868"	"ENSG00000125505"	"MBOAT7"	"79143"	"Hs.467279"	"Hs.467279"	"19"	"54677107"	"1"	"whole blood"	"whole blood"
"ENST00000437893"	"ENSG00000115648"	"MLPH"	"79083"	"Hs.102406"	"Hs.102406"	"2"	"238394071"	"1"	"Lung"	"Lung"
"ENST00000437922"	"ENSG00000080822"	"CLDND1"	"56650"	"Hs.736136"	"Hs.736136"	"3"	"98216756"	"1"	"Hypothalamus/MedullaOblongata/OccipitalLobe/ParietalLobe/PrefrontalCortex/Thalamus/spinalcord"	"Hypothalamus"
"ENST00000437985"	"ENSG00000235985"	"AIF1"	"199"	"Hs.608968"	"Hs.608968"	"HSCHR6_MHC_MCF"	"31659258"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000438075"	"ENSG00000204482"	"LST1"	"7940"	"Hs.436066"	"Hs.436066"	"6"	"31553901"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000438105"	"ENSG00000164929"	"BAALC"	"79870"	"Hs.533446/Hs.678685/Hs.700538"	"Hs.533446/Hs.678685/Hs.700538"	"8"	"104152938"	"1"	"spinalcord"	"spinalcord"
"ENST00000438241"	"ENSG00000173372"	"C1QA"	"712"	""	""	"1"	"22962999"	"2"	"Heart/Lung"	"Lung"
"ENST00000438313"	"ENSG00000138795"	"LEF1"	"51176"	"Hs.743478"	"Hs.743478"	"4"	"108968701"	"1"	"thymus"	"thymus"
"ENST00000438335"	"ENSG00000235915"	"LST1"	"7940"	"Hs.436066"	"Hs.436066"	"HSCHR6_MHC_APD"	"31565222"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000438349"	"ENSG00000234514"	"LST1"	"7940"	"Hs.436066"	"Hs.436066"	"HSCHR6_MHC_MCF"	"31630207"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000438381"	"ENSG00000230791"	"LST1"	"7940"	"Hs.436066"	"Hs.436066"	"HSCHR6_MHC_SSTO"	"31543845"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000438387"	"ENSG00000204414"	"CSHL1"	"1444"	""	""	"17"	"61986957"	"1"	"placenta"	"placenta"
"ENST00000438394"	"ENSG00000163563"	"MNDA"	"4332"	"Hs.153837"	"Hs.153837"	"1"	"158801107"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000438413"	"ENSG00000185499"	"MUC1"	"4582"	""	""	"1"	"155158300"	"1"	"Lung"	"Lung"
"ENST00000438442"	"ENSG00000231631"	"PSMB8"	"5696"	"Hs.180062"	"Hs.180062"	"HSCHR6_MHC_SSTO"	"32898409"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes"	"721_B_lymphoblasts"
"ENST00000438462"	"ENSG00000115310"	"RTN4"	"57142"	"Hs.637850/Hs.707916/Hs.738763/Hs.745463"	"Hs.637850/Hs.707916/Hs.738763/Hs.745463"	"2"	"55199325"	"2"	"Hypothalamus/OccipitalLobe/SmoothMuscle"	"SmoothMuscle"
"ENST00000438493"	"ENSG00000138293"	"NCOA4"	"8031"	"Hs.643658/Hs.647973/Hs.709644"	"Hs.643658/Hs.647973/Hs.709644"	"10"	"51565108"	"1"	"fetalliver/PB-BDCA4+Dentritic_Cells/BM-CD34+/BM-CD71+EarlyErythroid/whole blood/PB-CD56+NKCells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"BM-CD71+EarlyErythroid"
"ENST00000438510"	"ENSG00000242574"	"HLA-DMB"	"3109"	"Hs.601376/Hs.351279/Hs.614506"	"Hs.601376/Hs.351279/Hs.614506"	"6"	"32902406"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD19+Bcells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-BDCA4+Dentritic_Cells"
"ENST00000438515"	"ENSG00000243958"	"PSMB9"	"5698"	"Hs.606560"	"Hs.606560"	"HSCHR6_MHC_SSTO"	"32901828"	"1"	"whole blood/721_B_lymphoblasts"	"whole blood"
"ENST00000438547"	"ENSG00000187764"	"SEMA4D"	"10507"	"Hs.601897/Hs.494406"	"Hs.601897/Hs.494406"	"9"	"91975702"	"1"	"whole blood/PB-CD4+Tcells/PB-CD8+Tcells"	"PB-CD4+Tcells"
"ENST00000438614"	"ENSG00000109072"	"VTN/SEBOX"	"645832/7448"	"Hs.728714"	"Hs.728714"	"17"	"26691290"	"1"	"fetalliver/fetallung/Liver"	"Liver"
"ENST00000438704"	"ENSG00000164104"	"HMGB2"	"3148"	""	""	"4"	"174252846"	"2"	"fetalliver/PB-BDCA4+Dentritic_Cells/BM-CD105+Endothelial/BM-CD34+/BM-CD71+EarlyErythroid/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD14+Monocytes/BM-CD33+Myeloid/thymus/leukemialymphoblastic(molt4)/leukemiapromyelocytic(hl60)/lymphomaburkittsDaudi"	"BM-CD71+EarlyErythroid"
"ENST00000438708"	"ENSG00000226248"	"CLIC1"	"1192"	"Hs.414565"	"Hs.414565"	"HSCHR6_MHC_DBB"	"31680530"	"2"	"PB-BDCA4+Dentritic_Cells/bronchialepithelialcells/BM-CD34+/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD56+NKCells/PB-CD14+Monocytes/SmoothMuscle/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000438742"	"ENSG00000118194"	"TNNT2"	"7139"	"Hs.533613/Hs.745135"	"Hs.533613/Hs.745135"	"1"	"201328136"	"1"	"Heart"	"Heart"
"ENST00000438750"	"ENSG00000223639"	"CLIC1"	"1192"	"Hs.414565"	"Hs.414565"	"HSCHR6_MHC_SSTO"	"31688317"	"2"	"PB-BDCA4+Dentritic_Cells/bronchialepithelialcells/BM-CD34+/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD56+NKCells/PB-CD14+Monocytes/SmoothMuscle/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000438793"	"ENSG00000145730"	"PAM"	"5066"	"Hs.369430/Hs.707043/Hs.738567"	"Hs.369430/Hs.707043/Hs.738567"	"5"	"102089685"	"1"	"placenta"	"placenta"
"ENST00000438803"	"ENSG00000236561"	"MOG"	"4340"	"Hs.141308"	"Hs.141308"	"HSCHR6_MHC_SSTO"	"29624456"	"1"	"Hypothalamus"	"Hypothalamus"
"ENST00000438861"	"ENSG00000235657"	"HLA-A"	"3105"	"Hs.741569"	"Hs.741569"	"HSCHR6_MHC_DBB"	"29899000"	"5"	"PB-BDCA4+Dentritic_Cells/bonemarrow/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/lymphnode/Lung/BM-CD33+Myeloid/thymus"	"whole blood"
"ENST00000438901"	"ENSG00000118513"	"MYB"	"4602"	"Hs.606320/Hs.626299/Hs.721437"	"Hs.606320/Hs.626299/Hs.721437"	"6"	"135502453"	"1"	"BM-CD105+Endothelial/BM-CD34+/thymus/leukemialymphoblastic(molt4)"	"leukemialymphoblastic(molt4)"
"ENST00000438902"	"ENSG00000163017"	"ACTG2"	"72"	""	""	"2"	"74119441"	"3"	"Uterus/Prostate/Appendix"	"Uterus"
"ENST00000438932"	"ENSG00000182013"	"PNMAL1"	"55228"	"Hs.8395"	"Hs.8395"	"19"	"46969748"	"1"	"Amygdala/Hypothalamus/OccipitalLobe/PrefrontalCortex/WholeBrain"	"Hypothalamus"
"ENST00000438955"	"ENSG00000250606"	"PRSS3P2"	"154754"	""	""	"7"	"142478064"	"1"	"Pancreas/PancreaticIslets"	"Pancreas"
"ENST00000438964"	"ENSG00000072110"	"ACTN1"	"87"	"Hs.509765/Hs.653481"	"Hs.509765/Hs.653481"	"14"	"69340860"	"4"	"bronchialepithelialcells/whole blood/Uterus/Prostate/SmoothMuscle/CardiacMyocytes/ColorectalAdenocarcinoma"	"ColorectalAdenocarcinoma"
"ENST00000438977"	"ENSG00000117676"	"RPS6KA1"	"6195"	"Hs.149957"	"Hs.149957"	"1"	"26856252"	"1"	"whole blood"	"whole blood"
"ENST00000439025"	"ENSG00000185088"	"RPS27L"	"51065"	"Hs.620800"	"Hs.620800"	"15"	"63418071"	"2"	"adipocyte/SmoothMuscle"	"SmoothMuscle"
"ENST00000439054"	"ENSG00000241394"	"HLA-DMA"	"3108"	"Hs.717533"	"Hs.717533"	"HSCHR6_MHC_DBB"	"32894331"	"2"	"PB-BDCA4+Dentritic_Cells/BM-CD34+/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD14+Monocytes/Lung/BM-CD33+Myeloid/Tonsil"	"PB-BDCA4+Dentritic_Cells"
"ENST00000439082"	"ENSG00000196139"	"AKR1C3"	"8644"	"Hs.740690"	"Hs.740690"	"10"	"5077546"	"1"	"bronchialepithelialcells/BM-CD105+Endothelial/adipocyte/PB-CD56+NKCells"	"adipocyte"
"ENST00000439109"	"ENSG00000181019"	"NQO1"	"1728"	"Hs.406515/Hs.707431"	"Hs.406515/Hs.707431"	"16"	"69740899"	"1"	"bronchialepithelialcells/SmoothMuscle"	"bronchialepithelialcells"
"ENST00000439123"	"ENSG00000164070"	"HSPA4L"	"22824"	"Hs.595919/Hs.135554/Hs.737311/Hs.744480"	"Hs.595919/Hs.135554/Hs.737311/Hs.744480"	"4"	"128702976"	"1"	"TestisInterstitial"	"TestisInterstitial"
"ENST00000439190"	"ENSG00000237155"	"IER3"	"8870"	""	""	"HSCHR6_MHC_COX"	"30700841"	"2"	"PB-BDCA4+Dentritic_Cells/bronchialepithelialcells/PancreaticIslets/721_B_lymphoblasts/SmoothMuscle/CardiacMyocytes/BM-CD33+Myeloid/ColorectalAdenocarcinoma"	"bronchialepithelialcells"
"ENST00000439343"	"ENSG00000259040"	"BLOC1S5-TXNDC5"	"NA"	"Hs.150837"	"Hs.150837"	"6"	"7881755"	"2"	"PB-BDCA4+Dentritic_Cells/PB-CD19+Bcells/lymphnode/SmoothMuscle/CardiacMyocytes"	"PB-BDCA4+Dentritic_Cells"
"ENST00000439374"	"ENSG00000197622"	"CDC42SE1"	"56882"	"Hs.22065"	"Hs.22065"	"1"	"151023447"	"2"	"whole blood/lymphnode"	"whole blood"
"ENST00000439393"	"ENSG00000224103"	"HLA-DPA1"	"3113"	"Hs.605256/Hs.347270/Hs.623483/Hs.644966/Hs.733124"	"Hs.605256/Hs.347270/Hs.623483/Hs.644966/Hs.733124"	"HSCHR6_MHC_COX"	"32954322"	"3"	"PB-BDCA4+Dentritic_Cells/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD14+Monocytes/lymphnode/Lung/BM-CD33+Myeloid/Tonsil/leukemiapromyelocytic(hl60)/lymphomaburkittsRaji"	"PB-CD19+Bcells"
"ENST00000439399"	"ENSG00000065609"	"SNAP91"	"9892"	"Hs.368046/Hs.706903"	"Hs.368046/Hs.706903"	"6"	"84262599"	"1"	"Amygdala/PrefrontalCortex/WholeBrain"	"PrefrontalCortex"
"ENST00000439422"	"ENSG00000123131"	"PRDX4"	"10549"	""	""	"X"	"23682379"	"2"	"Liver/SmoothMuscle"	"SmoothMuscle"
"ENST00000439436"	"ENSG00000231048"	"LST1"	"7940"	"Hs.436066"	"Hs.436066"	"HSCHR6_MHC_MANN"	"31593388"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000439457"	"ENSG00000232569"	"GABBR1"	"2550"	"Hs.167017/Hs.744370"	"Hs.167017/Hs.744370"	"HSCHR6_MHC_APD"	"29523504"	"1"	"Thalamus/cerebellum"	"cerebellum"
"ENST00000439630"	"ENSG00000243958"	"PSMB9"	"5698"	"Hs.606560"	"Hs.606560"	"HSCHR6_MHC_SSTO"	"32901828"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/lymphomaburkittsDaudi"	"whole blood"
"ENST00000439634"	"ENSG00000234096"	"MOG"	"4340"	"Hs.141308"	"Hs.141308"	"HSCHR6_MHC_APD"	"29624887"	"1"	"Hypothalamus"	"Hypothalamus"
"ENST00000439918"	"ENSG00000185624"	"P4HB"	"5034"	"Hs.464336/Hs.708779"	"Hs.464336/Hs.708779"	"17"	"79801035"	"1"	"PB-BDCA4+Dentritic_Cells/SmoothMuscle"	"PB-BDCA4+Dentritic_Cells"
"ENST00000439977"	"ENSG00000051108"	"HERPUD1"	"9709"	"Hs.146393/Hs.644753"	"Hs.146393/Hs.644753"	"16"	"56965960"	"1"	"PB-BDCA4+Dentritic_Cells/Prostate"	"PB-BDCA4+Dentritic_Cells"
"ENST00000440073"	"ENSG00000230885"	"MOG"	"4340"	"Hs.141308"	"Hs.141308"	"HSCHR6_MHC_MANN"	"29624321"	"1"	"Hypothalamus"	"Hypothalamus"
"ENST00000440242"	"ENSG00000223465"	"LST1"	"7940"	"Hs.436066"	"Hs.436066"	"HSCHR6_MHC_DBB"	"31536047"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD56+NKCells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000440253"	"ENSG00000223465"	"LST1"	"7940"	"Hs.436066"	"Hs.436066"	"HSCHR6_MHC_DBB"	"31536047"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000440254"	"ENSG00000058404"	"CAMK2B"	"816"	"Hs.351887/Hs.732009"	"Hs.351887/Hs.732009"	"7"	"44256749"	"1"	"Amygdala/CerebellumPeduncles/OccipitalLobe/PrefrontalCortex/WholeBrain/caudatenucleus"	"CerebellumPeduncles"
"ENST00000440269"	"ENSG00000241296"	"HLA-DMB"	"3109"	"Hs.601376/Hs.351279/Hs.614506"	"Hs.601376/Hs.351279/Hs.614506"	"HSCHR6_MHC_SSTO"	"32992302"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD19+Bcells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-BDCA4+Dentritic_Cells"
"ENST00000440310"	"ENSG00000147642"	"SYBU"	"55638"	"Hs.390738"	"Hs.390738"	"8"	"110586207"	"1"	"PrefrontalCortex/WholeBrain/fetalbrain"	"fetalbrain"
"ENST00000440316"	"ENSG00000237051"	"GABBR1"	"2550"	"Hs.167017/Hs.744370"	"Hs.167017/Hs.744370"	"HSCHR6_MHC_MANN"	"29522994"	"1"	"Thalamus/cerebellum"	"cerebellum"
"ENST00000440323"	"ENSG00000231048"	"LST1"	"7940"	"Hs.436066"	"Hs.436066"	"HSCHR6_MHC_MANN"	"31593388"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000440328"	"ENSG00000226182"	"LST1"	"7940"	"Hs.436066"	"Hs.436066"	"HSCHR6_MHC_COX"	"31541313"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD56+NKCells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000440480"	"ENSG00000129757"	"CDKN1C"	"1028"	"Hs.604233/Hs.106070/Hs.727251"	"Hs.604233/Hs.106070/Hs.727251"	"11"	"2904443"	"1"	"placenta"	"placenta"
"ENST00000440561"	"ENSG00000230885"	"MOG"	"4340"	"Hs.141308"	"Hs.141308"	"HSCHR6_MHC_MANN"	"29624321"	"1"	"Hypothalamus"	"Hypothalamus"
