"ensembl.transcript"	"ensembl.gene"	"gene.symbol"	"entrezID"	"refseqID"	"unigeneID"	"chrom"	"startsite"	"tiss.number"	"tissues"	"max.tissue"
"ENST00000409369"	"ENSG00000115607"	"IL18RAP"	"8807"	"Hs.158315"	"Hs.158315"	"2"	"103035149"	"1"	"bone_marrow"	"bone_marrow"
"ENST00000409380"	"ENSG00000138079"	"SLC3A1"	"6519"	"Hs.605351/Hs.112916"	"Hs.605351/Hs.112916"	"2"	"44502599"	"1"	"kidney_cortex/kidney_medulla"	"kidney_cortex"
"ENST00000409382"	"ENSG00000144057"	"ST6GAL2"	"84620"	"Hs.98265/Hs.609912"	"Hs.98265/Hs.609912"	"2"	"107418056"	"1"	"thyroid_gland"	"thyroid_gland"
"ENST00000409383"	"ENSG00000168878"	"SFTPB"	"6439"	"Hs.593933/Hs.512690"	"Hs.593933/Hs.512690"	"2"	"85884437"	"1"	"lung"	"lung"
"ENST00000409385"	"ENSG00000196141"	"SPATS2L"	"26010"	"Hs.120323/Hs.734045"	"Hs.120323/Hs.734045"	"2"	"201170604"	"1"	"salivary_gland"	"salivary_gland"
"ENST00000409400"	"ENSG00000136717"	"BIN1"	"274"	"Hs.193163/Hs.701247"	"Hs.193163/Hs.701247"	"2"	"127805603"	"3"	"corpus_callosum/skeletal_muscle/tongue_main_corpus"	"skeletal_muscle"
"ENST00000409404"	"ENSG00000165323"	"FAT3"	"120114"	"Hs.98523"	"Hs.98523"	"11"	"92085262"	"2"	"putamen/accumbens/parietal_lobe/occipital_lobe/saphenous_vein"	"putamen"
"ENST00000409408"	"ENSG00000159784"	"FAM131B"	"9715"	"Hs.648908"	"Hs.648908"	"7"	"143050493"	"1"	"cerebellum/cerebral_cortex/midbrain/parietal_lobe/occipital_lobe"	"occipital_lobe"
"ENST00000409410"	"ENSG00000099338"	"CATSPERG"	"57828"	"Hs.324335"	"Hs.324335"	"19"	"38826415"	"1"	"testes"	"testes"
"ENST00000409414"	"ENSG00000197191"	"C9orf169"	"375791"	"Hs.512469"	"Hs.512469"	"9"	"140119087"	"4"	"esophagus/pharyngeal_mucosa/oral_mucosa/tongue_main_corpus"	"oral_mucosa"
"ENST00000409416"	"ENSG00000142173"	"COL6A2"	"1292"	"Hs.420269"	"Hs.420269"	"21"	"47518011"	"3"	"coronary_artery/saphenous_vein/urethra"	"urethra"
"ENST00000409417"	"ENSG00000120913"	"PDLIM2"	"64236"	"Hs.632034"	"Hs.632034"	"8"	"22435792"	"4"	"esophagus/pharyngeal_mucosa/oral_mucosa/spleen"	"spleen"
"ENST00000409419"	"ENSG00000105223"	"PLD3"	"23646"	""	""	"19"	"40854363"	"1"	"pituitary_gland"	"pituitary_gland"
"ENST00000409423"	"ENSG00000146918"	"NCAPG2"	"54892"	"Hs.18616"	"Hs.18616"	"7"	"158424003"	"1"	"testes"	"testes"
"ENST00000409425"	"ENSG00000151164"	"RAD9B"	"144715"	"Hs.97794"	"Hs.97794"	"12"	"110939460"	"1"	"testes"	"testes"
"ENST00000409428"	"ENSG00000115419"	"GLS"	"2744"	"Hs.607441/Hs.601314/Hs.621752/Hs.624629"	"Hs.607441/Hs.601314/Hs.621752/Hs.624629"	"2"	"191745553"	"1"	"kidney_cortex"	"kidney_cortex"
"ENST00000409442"	"ENSG00000059728"	"MXD1"	"4084"	"Hs.608251/Hs.606254/Hs.468908/Hs.622132/Hs.707656"	"Hs.608251/Hs.606254/Hs.468908/Hs.622132/Hs.707656"	"2"	"70124820"	"2"	"esophagus/oral_mucosa"	"oral_mucosa"
"ENST00000409446"	"ENSG00000267060"	"PTGES3L"	"100885848"	"Hs.597723"	"Hs.597723"	"17"	"41120105"	"1"	"skeletal_muscle"	"skeletal_muscle"
"ENST00000409452"	"ENSG00000070882"	"OSBPL3"	"26031"	"Hs.593705/Hs.520259/Hs.618931"	"Hs.593705/Hs.520259/Hs.618931"	"7"	"24836158"	"1"	"kidney_medulla"	"kidney_medulla"
"ENST00000409455"	"ENSG00000072163"	"LIMS2"	"55679"	"Hs.469881/Hs.688940"	"Hs.469881/Hs.688940"	"2"	"128395956"	"3"	"coronary_artery/myometrium/saphenous_vein"	"coronary_artery"
"ENST00000409458"	"ENSG00000136235"	"GPNMB"	"10457"	"Hs.605668/Hs.602515/Hs.190495/Hs.639968"	"Hs.605668/Hs.602515/Hs.190495/Hs.639968"	"7"	"23275586"	"1"	"heart_ventricle"	"heart_ventricle"
"ENST00000409468"	"ENSG00000115541"	"HSPE1"	"3336"	"Hs.591468/Hs.689448"	"Hs.591468/Hs.689448"	"2"	"198364718"	"1"	"adrenal_gland_cortex"	"adrenal_gland_cortex"
"ENST00000409469"	"ENSG00000055130"	"CUL1"	"8454"	"Hs.146806"	"Hs.146806"	"7"	"148395006"	"1"	"testes"	"testes"
"ENST00000409475"	"ENSG00000197121"	"PGAP1"	"80055"	"Hs.229988/Hs.609219"	"Hs.229988/Hs.609219"	"2"	"197697728"	"1"	"nipple_cross-section"	"nipple_cross-section"
"ENST00000409476"	"ENSG00000014641"	"MDH1"	"4190"	""	""	"2"	"63815743"	"1"	"heart_atrium/heart_ventricle"	"heart_atrium"
"ENST00000409478"	"ENSG00000048991"	"R3HDM1"	"23518"	"Hs.412462/Hs.714532"	"Hs.412462/Hs.714532"	"2"	"136289025"	"1"	"frontal_lobe/parietal_lobe/occipital_lobe"	"occipital_lobe"
"ENST00000409487"	"ENSG00000169554"	"ZEB2"	"9839"	"Hs.596054/Hs.34871/Hs.640528"	"Hs.596054/Hs.34871/Hs.640528"	"2"	"145141648"	"1"	"nodose_nucleus"	"nodose_nucleus"
"ENST00000409494"	"ENSG00000239389"	"PCDHA13"	"56138/56136"	""	""	"5"	"140261793"	"2"	"amygdala/dorsal_root_ganglia/cerebellum/cerebral_cortex/frontal_lobe/parietal_lobe/occipital_lobe/temporal_lobe/trigeminal_ganglia"	"dorsal_root_ganglia"
"ENST00000409501"	"ENSG00000115652"	"UXS1"	"80146"	"Hs.730756/Hs.743389"	"Hs.730756/Hs.743389"	"2"	"106709759"	"1"	"kidney_medulla"	"kidney_medulla"
"ENST00000409511"	"ENSG00000153563"	"CD8A"	"925"	"Hs.85258"	"Hs.85258"	"2"	"87011729"	"1"	"spleen"	"spleen"
"ENST00000409520"	"ENSG00000186854"	"TRABD2A"	"129293"	"Hs.469134"	"Hs.469134"	"2"	"85048774"	"1"	"ovary"	"ovary"
"ENST00000409526"	"ENSG00000222020"	""	"NA"	""	""	"2"	"240323130"	"1"	"testes"	"testes"
"ENST00000409528"	"ENSG00000170417"	"TMEM182"	"130827"	"Hs.436203/Hs.629338"	"Hs.436203/Hs.629338"	"2"	"103353367"	"3"	"heart_atrium/skeletal_muscle/tongue_main_corpus"	"heart_atrium"
"ENST00000409529"	"ENSG00000163006"	"CCDC138"	"165055"	"Hs.362702/Hs.731709"	"Hs.362702/Hs.731709"	"2"	"109403213"	"1"	"testes"	"testes"
"ENST00000409537"	"ENSG00000119862"	"LGALSL"	"29094"	"Hs.606783/Hs.372208"	"Hs.606783/Hs.372208"	"2"	"64681103"	"4"	"nipple_cross-section/pharyngeal_mucosa/oral_mucosa/tongue_main_corpus"	"oral_mucosa"
"ENST00000409541"	"ENSG00000178826"	"TMEM139"	"135932"	"Hs.731832"	"Hs.731832"	"7"	"142977050"	"1"	"kidney_cortex/kidney_medulla"	"kidney_medulla"
"ENST00000409545"	"ENSG00000187699"	"C2orf88"	"84281"	"Hs.389311"	"Hs.389311"	"2"	"190744335"	"1"	"testes"	"testes"
"ENST00000409548"	"ENSG00000142102"	"ATHL1"	"80162"	"Hs.353181"	"Hs.353181"	"11"	"289135"	"3"	"lung/lymph_nodes/spleen"	"lymph_nodes"
"ENST00000409554"	"ENSG00000101448"	"EPPIN"	"100526773/57119"	"Hs.121084/Hs.634667"	"Hs.121084/Hs.634667"	"20"	"44165625"	"1"	"testes"	"testes"
"ENST00000409556"	"ENSG00000115548"	"KDM3A"	"55818"	"Hs.557425/Hs.531819/Hs.665536"	"Hs.557425/Hs.531819/Hs.665536"	"2"	"86667770"	"1"	"testes"	"testes"
"ENST00000409557"	"ENSG00000115963"	"RND3"	"390"	"Hs.6838/Hs.731629"	"Hs.6838/Hs.731629"	"2"	"151324709"	"4"	"cervix/esophagus/pharyngeal_mucosa/oral_mucosa/vagina/urethra"	"urethra"
"ENST00000409564"	"ENSG00000135951"	"TSGA10"	"80705"	"Hs.120267/Hs.721218"	"Hs.120267/Hs.721218"	"2"	"99613724"	"1"	"testes"	"testes"
"ENST00000409571"	"ENSG00000110076"	"NRXN2"	"9379"	"Hs.372938"	"Hs.372938"	"11"	"64373646"	"1"	"amygdala/putamen/accumbens/cerebellum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/parietal_lobe/occipital_lobe/temporal_lobe/thalamus/ventral_tegmental_area"	"cerebellum"
"ENST00000409578"	"ENSG00000159784"	"FAM131B"	"9715"	"Hs.648908"	"Hs.648908"	"7"	"143050493"	"1"	"cerebellum/cerebral_cortex/midbrain/parietal_lobe/occipital_lobe"	"occipital_lobe"
"ENST00000409584"	"ENSG00000115602"	"IL1RL1"	"9173"	"Hs.593345/Hs.66/Hs.622416/Hs.731651"	"Hs.593345/Hs.66/Hs.622416/Hs.731651"	"2"	"102927962"	"2"	"kidney_cortex/lung"	"lung"
"ENST00000409587"	"ENSG00000105223"	"PLD3"	"23646"	""	""	"19"	"40854363"	"1"	"pituitary_gland"	"pituitary_gland"
"ENST00000409589"	"ENSG00000115594"	"IL1R1"	"3554"	"Hs.701982/Hs.710940"	"Hs.701982/Hs.710940"	"2"	"102681004"	"5"	"adipose_tissue_omental/adrenal_gland_cortex/lung/prostate_gland/urethra"	"urethra"
"ENST00000409591"	"ENSG00000136536"	"MARCH7"	"64844"	"Hs.682302/Hs.715136"	"Hs.682302/Hs.715136"	"2"	"160569000"	"1"	"testes"	"testes"
"ENST00000409592"	"ENSG00000135905"	"DOCK10"	"55619"	"Hs.46578/Hs.623875"	"Hs.46578/Hs.623875"	"2"	"225629807"	"2"	"corpus_callosum/hypothalamus/midbrain/medulla/nodose_nucleus/spinal_cord/spleen/subthalamic_nucleus/substantia_nigra/ventral_tegmental_area"	"corpus_callosum"
"ENST00000409593"	"ENSG00000064933"	"PMS1"	"5378"	"Hs.111749"	"Hs.111749"	"2"	"190649107"	"1"	"testes"	"testes"
"ENST00000409597"	"ENSG00000128656"	"CHN1"	"1123"	"Hs.380138/Hs.707205/Hs.745251"	"Hs.380138/Hs.707205/Hs.745251"	"2"	"175664091"	"1"	"amygdala/putamen/accumbens/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/midbrain/medulla/parietal_lobe/occipital_lobe/substantia_nigra/temporal_lobe/thalamus/ventral_tegmental_area/vestibular_nuclei_superior"	"parietal_lobe"
"ENST00000409599"	"ENSG00000115604"	"IL18R1"	"8809"	"Hs.469521"	"Hs.469521"	"2"	"102927989"	"1"	"lung"	"lung"
"ENST00000409607"	"ENSG00000165131"	"C7orf34"	"135927"	""	""	"7"	"142636440"	"1"	"testes"	"testes"
"ENST00000409616"	"ENSG00000168958"	"MFF"	"56947"	"Hs.607992/Hs.471528/Hs.708676/Hs.730366"	"Hs.607992/Hs.471528/Hs.708676/Hs.730366"	"2"	"228189867"	"1"	"testes"	"testes"
"ENST00000409626"	"ENSG00000115419"	"GLS"	"2744"	"Hs.607441/Hs.601314/Hs.621752/Hs.624629"	"Hs.607441/Hs.601314/Hs.621752/Hs.624629"	"2"	"191745553"	"1"	"saphenous_vein"	"saphenous_vein"
"ENST00000409640"	"ENSG00000163521"	"GLB1L"	"79411"	"Hs.181173"	"Hs.181173"	"2"	"220101328"	"1"	"testes"	"testes"
"ENST00000409655"	"ENSG00000142102"	"ATHL1"	"80162"	"Hs.353181"	"Hs.353181"	"11"	"289135"	"3"	"lung/lymph_nodes/spleen"	"lymph_nodes"
"ENST00000409663"	"ENSG00000121210"	"KIAA0922"	"23240"	"Hs.732450"	"Hs.732450"	"4"	"154387498"	"1"	"spleen"	"spleen"
"ENST00000409665"	"ENSG00000188010"	"MORN2"	"729967"	""	""	"2"	"39103103"	"1"	"testes"	"testes"
"ENST00000409670"	"ENSG00000042493"	"CAPG"	"822"	"Hs.687978"	"Hs.687978"	"2"	"85621871"	"2"	"lung/oral_mucosa"	"oral_mucosa"
"ENST00000409672"	"ENSG00000169432"	"SCN9A"	"6335"	"Hs.439145/Hs.714528"	"Hs.439145/Hs.714528"	"2"	"167051695"	"1"	"dorsal_root_ganglia/trigeminal_ganglia"	"dorsal_root_ganglia"
"ENST00000409692"	"ENSG00000144331"	"ZNF385B"	"151126"	"Hs.655005"	"Hs.655005"	"2"	"180306709"	"1"	"prostate_gland"	"prostate_gland"
"ENST00000409696"	"ENSG00000115523"	"GNLY"	"10578"	""	""	"2"	"85912298"	"1"	"spleen"	"spleen"
"ENST00000409702"	"ENSG00000150722"	"PPP1R1C"	"151242"	""	""	"2"	"182818968"	"1"	"dorsal_root_ganglia"	"dorsal_root_ganglia"
"ENST00000409708"	"ENSG00000115468"	"EFHD1"	"80303"	"Hs.516769"	"Hs.516769"	"2"	"233470767"	"2"	"corpus_callosum/hypothalamus/kidney_cortex/midbrain/medulla/kidney_medulla/nodose_nucleus/spinal_cord/subthalamic_nucleus/substantia_nigra/ventral_tegmental_area"	"corpus_callosum"
"ENST00000409718"	"ENSG00000196141"	"SPATS2L"	"26010"	"Hs.120323/Hs.734045"	"Hs.120323/Hs.734045"	"2"	"201170604"	"1"	"salivary_gland"	"salivary_gland"
"ENST00000409724"	"ENSG00000042493"	"CAPG"	"822"	"Hs.687978"	"Hs.687978"	"2"	"85621871"	"2"	"lung/oral_mucosa"	"oral_mucosa"
"ENST00000409726"	"ENSG00000132329"	"RAMP1"	"10267"	""	""	"2"	"238767536"	"1"	"myometrium"	"myometrium"
"ENST00000409735"	"ENSG00000105223"	"PLD3"	"23646"	""	""	"19"	"40854363"	"1"	"pituitary_gland"	"pituitary_gland"
"ENST00000409740"	"ENSG00000138079"	"SLC3A1"	"6519"	"Hs.605351/Hs.112916"	"Hs.605351/Hs.112916"	"2"	"44502599"	"1"	"kidney_cortex/kidney_medulla"	"kidney_cortex"
"ENST00000409746"	"ENSG00000152229"	"PSTPIP2"	"9050"	"Hs.567384"	"Hs.567384"	"18"	"43563502"	"2"	"bone_marrow/spleen"	"spleen"
"ENST00000409753"	"ENSG00000189159"	"HN1"	"51155"	"Hs.532803"	"Hs.532803"	"17"	"73131343"	"1"	"oral_mucosa"	"oral_mucosa"
"ENST00000409754"	"ENSG00000072163"	"LIMS2"	"55679"	"Hs.469881/Hs.688940"	"Hs.469881/Hs.688940"	"2"	"128395956"	"3"	"coronary_artery/myometrium/saphenous_vein"	"coronary_artery"
"ENST00000409777"	"ENSG00000036257"	"CUL3"	"8452"	"Hs.594397/Hs.372286"	"Hs.594397/Hs.372286"	"2"	"225334867"	"1"	"testes"	"testes"
"ENST00000409798"	"ENSG00000163002"	"NUP35"	"129401"	"Hs.597219/Hs.180591"	"Hs.597219/Hs.180591"	"2"	"183982241"	"1"	"testes"	"testes"
"ENST00000409800"	"ENSG00000180398"	"MCFD2"	"90411"	"Hs.662152"	"Hs.662152"	"2"	"47129009"	"2"	"adrenal_gland_cortex/salivary_gland"	"adrenal_gland_cortex"
"ENST00000409807"	"ENSG00000115641"	"FHL2"	"2274"	""	""	"2"	"105974169"	"4"	"cervix/heart_atrium/heart_ventricle/ovary/saphenous_vein/urethra"	"ovary"
"ENST00000409808"	"ENSG00000072163"	"LIMS2"	"55679"	"Hs.469881/Hs.688940"	"Hs.469881/Hs.688940"	"2"	"128395956"	"3"	"coronary_artery/myometrium/saphenous_vein"	"coronary_artery"
"ENST00000409815"	"ENSG00000135899"	"SP110"	"3431"	"Hs.601987/Hs.574783/Hs.145150"	"Hs.601987/Hs.574783/Hs.145150"	"2"	"231032009"	"2"	"lymph_nodes/spleen"	"spleen"
"ENST00000409820"	"ENSG00000198130"	"HIBCH"	"26275"	"Hs.599827/Hs.655083/Hs.656685"	"Hs.599827/Hs.655083/Hs.656685"	"2"	"191054461"	"1"	"kidney_cortex"	"kidney_cortex"
"ENST00000409822"	"ENSG00000124839"	"RAB17"	"64284"	"Hs.44278/Hs.690384"	"Hs.44278/Hs.690384"	"2"	"238482965"	"3"	"kidney_cortex/liver/kidney_medulla/salivary_gland"	"kidney_cortex"
"ENST00000409823"	"ENSG00000064933"	"PMS1"	"5378"	"Hs.111749"	"Hs.111749"	"2"	"190649107"	"1"	"testes"	"testes"
"ENST00000409831"	"ENSG00000152969"	"JAKMIP1"	"152789"	"Hs.479066"	"Hs.479066"	"4"	"6027926"	"2"	"amygdala/putamen/accumbens/cerebral_cortex/frontal_lobe/hippocampus/parietal_lobe/occipital_lobe/prostate_gland/temporal_lobe"	"putamen"
"ENST00000409836"	"ENSG00000136732"	"GYPC"	"2995"	"Hs.59138/Hs.706982"	"Hs.59138/Hs.706982"	"2"	"127413509"	"2"	"adipose_tissue_omental/bone_marrow/adipose_tissue_subcutaneous"	"bone_marrow"
"ENST00000409839"	"ENSG00000172016"	"REG3A"	"5068"	"Hs.567312"	"Hs.567312"	"2"	"79384132"	"2"	"colon_cecum/stomach_cardiac/stomach_fundus/stomach_pyloric"	"stomach_pyloric"
"ENST00000409840"	"ENSG00000135919"	"SERPINE2"	"5270"	"Hs.38449/Hs.708453/Hs.727245"	"Hs.38449/Hs.708453/Hs.727245"	"2"	"224839829"	"3"	"dorsal_root_ganglia/ovary/ventral_tegmental_area"	"ovary"
"ENST00000409850"	"ENSG00000106066"	"CPVL"	"54504"	"Hs.233389/Hs.739082"	"Hs.233389/Hs.739082"	"7"	"29034847"	"2"	"kidney_medulla/thyroid_gland"	"kidney_medulla"
"ENST00000409854"	"ENSG00000116106"	"EPHA4"	"2043"	"Hs.602500/Hs.371218/Hs.622218"	"Hs.602500/Hs.371218/Hs.622218"	"2"	"222282747"	"3"	"heart_atrium/hippocampus/nipple_cross-section/parietal_lobe/occipital_lobe"	"hippocampus"
"ENST00000409855"	"ENSG00000136546"	"SCN7A"	"6332"	"Hs.596087/Hs.635368"	"Hs.596087/Hs.635368"	"2"	"167260083"	"4"	"dorsal_root_ganglia/heart_ventricle/lung/ovary/trigeminal_ganglia"	"ovary"
"ENST00000409859"	"ENSG00000007001"	"UPP2"	"151531"	"Hs.602682/Hs.128427"	"Hs.602682/Hs.128427"	"2"	"158733214"	"1"	"kidney_cortex"	"kidney_cortex"
"ENST00000409860"	"ENSG00000243449"	"C4orf48"	"401115"	""	""	"4"	"2043689"	"1"	"corpus_callosum/cerebral_cortex/hippocampus/hypothalamus/midbrain/medulla/parietal_lobe/nodose_nucleus/occipital_lobe/spinal_cord/subthalamic_nucleus/substantia_nigra/thalamus/ventral_tegmental_area/vestibular_nuclei_superior"	"nodose_nucleus"
"ENST00000409863"	"ENSG00000070882"	"OSBPL3"	"26031"	"Hs.593705/Hs.520259/Hs.618931"	"Hs.593705/Hs.520259/Hs.618931"	"7"	"24836158"	"1"	"kidney_medulla"	"kidney_medulla"
"ENST00000409870"	"ENSG00000187699"	"C2orf88"	"84281"	"Hs.389311"	"Hs.389311"	"2"	"190744335"	"1"	"testes"	"testes"
"ENST00000409874"	"ENSG00000156414"	"TDRD9"	"122402"	"Hs.21454/Hs.626253"	"Hs.21454/Hs.626253"	"14"	"104394799"	"3"	"pituitary_gland/testes/thyroid_gland"	"testes"
"ENST00000409878"	"ENSG00000213901"	"SLC23A3"	"151295"	"Hs.124565"	"Hs.124565"	"2"	"219940051"	"1"	"kidney_cortex"	"kidney_cortex"
"ENST00000409879"	"ENSG00000102445"	"KIAA0226L"	"80183"	"Hs.98117"	"Hs.98117"	"13"	"46916139"	"3"	"bone_marrow/spleen/tonsil"	"bone_marrow"
"ENST00000409880"	"ENSG00000198203"	"SULT1C2"	"6819"	"Hs.436123/Hs.668521"	"Hs.436123/Hs.668521"	"2"	"108905095"	"3"	"kidney_cortex/kidney_medulla/stomach_cardiac/stomach_fundus/stomach_pyloric/thyroid_gland"	"kidney_cortex"
"ENST00000409888"	"ENSG00000018510"	"AGPS"	"8540"	"Hs.604884/Hs.516543"	"Hs.604884/Hs.516543"	"2"	"178257372"	"1"	"testes"	"testes"
"ENST00000409900"	"ENSG00000128656"	"CHN1"	"1123"	"Hs.380138/Hs.707205/Hs.745251"	"Hs.380138/Hs.707205/Hs.745251"	"2"	"175664091"	"1"	"amygdala/putamen/accumbens/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/midbrain/medulla/parietal_lobe/occipital_lobe/substantia_nigra/temporal_lobe/thalamus/ventral_tegmental_area/vestibular_nuclei_superior"	"parietal_lobe"
"ENST00000409904"	"ENSG00000106128"	"GHRHR"	"2692"	"Hs.767/Hs.641194"	"Hs.767/Hs.641194"	"7"	"30978284"	"1"	"pituitary_gland"	"pituitary_gland"
"ENST00000409907"	"ENSG00000132321"	"IQCA1"	"79781"	"Hs.591594"	"Hs.591594"	"2"	"237232794"	"1"	"thyroid_gland"	"thyroid_gland"
"ENST00000409908"	"ENSG00000014641"	"MDH1"	"4190"	""	""	"2"	"63815743"	"1"	"heart_atrium/heart_ventricle"	"heart_atrium"
"ENST00000409913"	"ENSG00000180398"	"MCFD2"	"90411"	"Hs.662152"	"Hs.662152"	"2"	"47129009"	"2"	"adrenal_gland_cortex/salivary_gland"	"adrenal_gland_cortex"
"ENST00000409920"	"ENSG00000196975"	"ANXA4"	"307"	"Hs.422986/Hs.618893/Hs.739442"	"Hs.422986/Hs.618893/Hs.739442"	"2"	"69871557"	"1"	"urethra"	"urethra"
"ENST00000409931"	"ENSG00000167202"	"TBC1D2B"	"23102"	"Hs.603563/Hs.567426/Hs.658248"	"Hs.603563/Hs.567426/Hs.658248"	"15"	"78276378"	"2"	"ovary/urethra"	"ovary"
"ENST00000409938"	"ENSG00000116106"	"EPHA4"	"2043"	"Hs.602500/Hs.371218/Hs.622218"	"Hs.602500/Hs.371218/Hs.622218"	"2"	"222282747"	"1"	"hippocampus"	"hippocampus"
"ENST00000409941"	"ENSG00000171551"	"ECEL1"	"9427"	"Hs.26880"	"Hs.26880"	"2"	"233344537"	"1"	"ovary"	"ovary"
"ENST00000409955"	"ENSG00000144231"	"POLR2D"	"5433"	"Hs.715348/Hs.742327"	"Hs.715348/Hs.742327"	"2"	"128603840"	"1"	"testes"	"testes"
"ENST00000409959"	"ENSG00000121210"	"KIAA0922"	"23240"	"Hs.732450"	"Hs.732450"	"4"	"154387498"	"1"	"spleen"	"spleen"
"ENST00000409962"	"ENSG00000138075"	"ABCG5"	"64240"	"Hs.132992"	"Hs.132992"	"2"	"44039611"	"1"	"liver"	"liver"
"ENST00000409973"	"ENSG00000180398"	"MCFD2"	"90411"	"Hs.662152"	"Hs.662152"	"2"	"47129009"	"2"	"adrenal_gland_cortex/salivary_gland"	"salivary_gland"
"ENST00000409983"	"ENSG00000165309"	"ARMC3"	"219681"	"Hs.659807"	"Hs.659807"	"10"	"23216953"	"1"	"testes"	"testes"
"ENST00000409988"	"ENSG00000196141"	"SPATS2L"	"26010"	"Hs.120323/Hs.734045"	"Hs.120323/Hs.734045"	"2"	"201170604"	"1"	"salivary_gland"	"salivary_gland"
"ENST00000409996"	"ENSG00000184313"	"MROH7"	"374977"	""	""	"1"	"55107463"	"1"	"testes"	"testes"
"ENST00000409998"	"ENSG00000064989"	"CALCRL"	"10203"	"Hs.470882/Hs.744587"	"Hs.470882/Hs.744587"	"2"	"188207856"	"1"	"lung"	"lung"
"ENST00000410001"	"ENSG00000135951"	"TSGA10"	"80705"	"Hs.120267/Hs.721218"	"Hs.120267/Hs.721218"	"2"	"99613724"	"1"	"testes"	"testes"
"ENST00000410004"	"ENSG00000178826"	"TMEM139"	"135932"	"Hs.731832"	"Hs.731832"	"7"	"142977050"	"1"	"kidney_cortex/kidney_medulla"	"kidney_medulla"
"ENST00000410011"	"ENSG00000072163"	"LIMS2"	"55679"	"Hs.469881/Hs.688940"	"Hs.469881/Hs.688940"	"2"	"128395956"	"3"	"coronary_artery/myometrium/saphenous_vein"	"coronary_artery"
"ENST00000410012"	"ENSG00000188649"	"CC2D2B"	"387707"	"Hs.652240"	"Hs.652240"	"10"	"97733786"	"1"	"salivary_gland"	"salivary_gland"
"ENST00000410013"	"ENSG00000184601"	"C14orf180"	"400258"	"Hs.153827/Hs.680897"	"Hs.153827/Hs.680897"	"14"	"105046021"	"2"	"adipose_tissue_omental/adipose_tissue_subcutaneous/heart_atrium"	"adipose_tissue_subcutaneous"
"ENST00000410014"	"ENSG00000188010"	"MORN2"	"729967"	""	""	"2"	"39103103"	"1"	"testes"	"testes"
"ENST00000410018"	"ENSG00000099338"	"CATSPERG"	"57828"	"Hs.324335"	"Hs.324335"	"19"	"38826415"	"1"	"testes"	"testes"
"ENST00000410038"	"ENSG00000072163"	"LIMS2"	"55679"	"Hs.469881/Hs.688940"	"Hs.469881/Hs.688940"	"2"	"128395956"	"3"	"coronary_artery/myometrium/saphenous_vein"	"coronary_artery"
"ENST00000410043"	"ENSG00000102547"	"CAB39L"	"81617"	"Hs.87159/Hs.610407/Hs.742971"	"Hs.87159/Hs.610407/Hs.742971"	"13"	"49882786"	"1"	"testes"	"testes"
"ENST00000410045"	"ENSG00000198130"	"HIBCH"	"26275"	"Hs.599827/Hs.655083/Hs.656685"	"Hs.599827/Hs.655083/Hs.656685"	"2"	"191054461"	"1"	"kidney_cortex"	"kidney_cortex"
"ENST00000410047"	"ENSG00000122550"	"KLHL7"	"55975"	"Hs.617920/Hs.654817/Hs.708589"	"Hs.617920/Hs.654817/Hs.708589"	"7"	"23145353"	"1"	"testes"	"testes"
"ENST00000410054"	"ENSG00000048991"	"R3HDM1"	"23518"	"Hs.412462/Hs.714532"	"Hs.412462/Hs.714532"	"2"	"136289025"	"1"	"frontal_lobe/parietal_lobe/occipital_lobe"	"occipital_lobe"
"ENST00000410059"	"ENSG00000175497"	"DPP10"	"57628"	"Hs.657379"	"Hs.657379"	"2"	"115199876"	"2"	"amygdala/adrenal_gland_cortex/cerebral_cortex/frontal_lobe/midbrain/medulla/parietal_lobe/occipital_lobe/spinal_cord/temporal_lobe/thalamus/ventral_tegmental_area/vestibular_nuclei_superior"	"temporal_lobe"
"ENST00000410066"	"ENSG00000144331"	"ZNF385B"	"151126"	"Hs.655005"	"Hs.655005"	"2"	"180306709"	"1"	"prostate_gland"	"prostate_gland"
"ENST00000410069"	"ENSG00000169193"	"CCDC126"	"90693"	"Hs.232296"	"Hs.232296"	"7"	"23636998"	"1"	"testes"	"testes"
"ENST00000410077"	"ENSG00000152969"	"JAKMIP1"	"152789"	"Hs.479066"	"Hs.479066"	"4"	"6027926"	"2"	"amygdala/putamen/accumbens/cerebral_cortex/frontal_lobe/hippocampus/parietal_lobe/occipital_lobe/prostate_gland/temporal_lobe"	"putamen"
"ENST00000410085"	"ENSG00000159784"	"FAM131B"	"9715"	"Hs.648908"	"Hs.648908"	"7"	"143050493"	"1"	"cerebellum/cerebral_cortex/midbrain/parietal_lobe/occipital_lobe"	"occipital_lobe"
"ENST00000410095"	"ENSG00000115468"	"EFHD1"	"80303"	"Hs.516769"	"Hs.516769"	"2"	"233470767"	"2"	"corpus_callosum/hypothalamus/kidney_cortex/midbrain/medulla/kidney_medulla/nodose_nucleus/spinal_cord/subthalamic_nucleus/substantia_nigra/ventral_tegmental_area"	"corpus_callosum"
